Unnamed: 0,Open,High,Low,Close,Adj Close,Volume,lag1,lag2,lag3,lag7,lag10,SMA_10,SMA_50,returns,EMA_10,EMA_50,RSI,Volatility_10,High_Low_Range,Pct_Change
90,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13504028320312,162301200,78.75250244140625,77.53250122070312,75.93499755859375,72.26750183105469,69.6449966430664,75.05600051879883,68.07889999389648,-0.011428227649636,75.32316831129003,69.99008870565052,77.89538297150088,2.405411900133865,2.1949996948242188,-0.011428227649636025
91,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.21578979492188,200622400,77.85250091552734,78.75250244140625,77.53250122070312,73.29000091552734,71.93250274658203,75.55400009155274,68.17054992675781,-0.0120741457288081,75.61213743180477,70.26155575539447,74.71959275386048,2.193028556945149,3.1850051879882812,-0.012074145728808161
92,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.67787170410156,158929200,76.9124984741211,77.85250091552734,78.75250244140625,74.38999938964844,73.44999694824219,75.94750061035157,68.20455001831054,0.0061433924457461,75.93447646897307,70.54090659385862,72.16751502708031,2.125550410855617,2.06500244140625,0.006143392445746132
93,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.23046112060547,166348400,77.38500213623047,76.9124984741211,77.85250091552734,75.15750122070312,72.26750183105469,76.41350021362305,68.27849990844726,-0.0059120534965617,76.11502581348152,70.79136115346297,69.93173706127305,1.6966675913679536,1.9225006103515625,-0.005912053496561764
94,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00297546386719,135178400,76.92749786376953,77.38500213623047,76.9124984741211,75.93499755859375,73.29000091552734,76.95849990844727,68.40814987182617,0.0235611458884279,76.59229345898844,71.1030723970044,78.32449930192618,1.4373673858726395,1.5449981689453125,0.023561145888427948
95,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55802154541016,101729600,78.73999786376953,76.92749786376953,77.38500213623047,77.53250122070312,74.38999938964844,77.34800033569336,68.64299987792968,-0.0057784380747298,76.90005895046497,71.38471676034185,72.33258107759428,1.1661682975022776,1.3774948120117188,-0.005778438074729886
96,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04694366455078,111504800,78.28500366210938,78.73999786376953,76.92749786376953,78.75250244140625,75.15750122070312,77.81300048828125,68.81244995117187,0.0194481575429696,77.42868509521352,71.71502209313557,72.342313791038,1.1219106124138376,0.75,0.01944815754296969
97,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46505737304688,102688800,79.80750274658203,78.28500366210938,78.73999786376953,77.85250091552734,75.93499755859375,78.14075088500977,69.01955001831055,-0.0074554546906757,77.7530153553345,72.00904089441963,75.4581969244159,0.9823812184339754,1.2550048828125,-0.007455454690675767
98,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96382141113281,81803200,79.2125015258789,79.80750274658203,78.28500366210938,76.9124984741211,77.53250122070312,78.3597511291504,69.37285011291505,0.0064384046256114,78.11110413838446,72.31152963040745,74.50008688582041,1.071759656379439,0.970001220703125,0.006438404625611405
99,80.875,81.05999755859375,79.125,79.18250274658203,77.43571472167969,125522000,79.72250366210938,79.2125015258789,79.80750274658203,77.38500213623047,78.75250244140625,78.40275115966797,69.56665016174317,-0.0067735067355141,78.30590388532947,72.58097955653194,69.06703236729845,1.0975829735198326,1.93499755859375,-0.006773506735514134
100,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.77310180664062,112945200,79.18250274658203,79.72250366210938,79.2125015258789,76.92749786376953,77.85250091552734,78.5702507019043,69.94615005493164,0.0043569422453433,78.52801160397695,72.85339197933033,67.99091634367127,1.1315628755599891,1.404998779296875,0.0043569422453433315
101,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.80732727050781,133560800,79.52749633789062,79.18250274658203,79.72250366210938,78.73999786376953,76.9124984741211,78.83525085449219,70.27310005187988,0.0004401454053155,78.71610040325386,73.11649425465072,65.90659395804757,1.0032212719394162,1.9524993896484375,0.0004401454053155618
102,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.73152160644531,153532400,79.5625,79.52749633789062,79.18250274658203,78.28500366210938,77.38500213623047,79.0452507019043,70.62945007324218,-0.0009740693121563,78.85590044090797,73.3662396019331,59.878562826174225,0.8778781442606203,1.1699981689453125,-0.0009740693121563782
103,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.68746948242188,80791200,79.48500061035156,79.5625,79.52749633789062,79.80750274658203,76.92749786376953,79.39875106811523,71.01480010986329,0.0122979292699412,79.1480097290845,73.64452438326431,58.869283399351815,0.597227673974651,1.285003662109375,0.012297929269941221
104,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.05176544189453,87642800,80.4625015258789,79.48500061035156,79.5625,79.2125015258789,78.73999786376953,79.60825119018554,71.48530006408691,0.0046294553553489,79.45473506642782,73.9265037833117,66.36486787442,0.6992120660533037,1.12750244140625,0.004629455355348977
105,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.48695373535156,104491200,80.83499908447266,80.4625015258789,79.48500061035156,79.72250366210938,78.28500366210938,79.90775070190429,71.98905006408691,0.0055050374202292,79.78660119604037,74.21487613609543,75.34087699743164,0.7107768852751523,0.975006103515625,0.005505037420229231
106,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.80238342285156,87560400,81.27999877929688,80.83499908447266,80.4625015258789,79.18250274658203,79.80750274658203,79.98500061035156,72.36625007629395,-0.0086121673075183,79.93085585695205,74.46448890844677,68.06106280259908,0.7400473310929074,1.2099990844726562,-0.008612167307518348
107,80.8375015258789,82.9375,80.80750274658203,82.875,81.04674530029297,137250400,80.58000183105469,81.27999877929688,80.83499908447266,79.52749633789062,79.2125015258789,80.35125045776367,72.79615005493164,0.0284809892876032,80.46615479205167,74.79431287282141,77.83762743942721,1.1226448236039641,2.1299972534179688,0.02848098928760323
108,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52593994140625,95654400,82.875,80.58000183105469,81.27999877929688,79.5625,79.72250366210938,80.71549987792969,73.17125,0.0059124930771587,80.99321716872764,75.13041816658408,74.70623524655372,1.4415869763305116,1.5699996948242188,0.005912493077158798
109,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10037231445312,147712400,83.36499786376953,82.875,80.58000183105469,79.48500061035156,79.18250274658203,81.39699935913086,73.65249992370606,0.0315779975083321,81.90308633052148,75.55657814274132,83.42361870652978,2.097844421675033,3.399993896484375,0.03157799750833212
110,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.2640609741211,166651600,85.99749755859375,83.36499786376953,82.875,80.4625015258789,79.52749633789062,82.26524963378907,74.14264991760254,0.025727510551937,83.04979774033077,76.05279072869156,84.35903067483132,2.8865954432055996,2.1699981689453125,0.025727510551937005
111,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12248992919922,201662400,88.20999908447266,85.99749755859375,83.36499786376953,80.83499908447266,79.5625,82.70649948120118,74.5506999206543,-0.0480104370741008,83.21801605556539,76.36346554223783,65.00708727444774,2.7621101134675126,3.8949966430664062,-0.0480104370741008
112,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83149719238281,200146000,83.9749984741211,88.20999908447266,85.99749755859375,81.27999877929688,79.48500061035156,83.22799911499024,75.04014984130859,0.0086335038677556,83.48746712696116,76.6903883424733,65.47488477032815,2.572064216540394,3.3949966430664062,0.008633503867755632
